"city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","hasParkingSpace","hasBalcony","hasElevator","priceInZloty","priceInEuro"
"warszawa",52,3,3,1930,2.32,0.06,"no","yes","yes",5500,1265
"warszawa",46,2,3,2022,8.77,0.442,"yes","yes","yes",4600,1058
"warszawa",47,2,4,1975,3.31,0.359,"no","yes","yes",3600,828
"warszawa",74,3,3,2014,6.8,0.674,"no","yes","yes",4500,1035
"warszawa",25,1,2,1960,1.99,0.051,"no","no","no",2200,506
"warszawa",45,2,7,2023,5.47,0.104,"yes","yes","yes",3400,782
"warszawa",36,2,2,1950,1.38,0.143,"no","no","yes",2950,678.5
"warszawa",89,3,3,2001,3.09,0.298,"yes","yes","yes",5700,1311
"warszawa",46.8,2,1,2001,12.17,0.405,"yes","yes","yes",2500,575
"warszawa",39,2,4,2017,2.4,0.453,"no","no","yes",3100,713
"warszawa",52.71,3,1,2017,4.03,0.608,"yes","yes","yes",4200,966
"warszawa",58,2,2,1920,1.22,0.128,"no","no","yes",4900,1127
"warszawa",65,3,1,2021,3.8,0.322,"yes","yes","yes",5400,1242
"warszawa",50.16,2,2,1960,3.85,0.113,"no","no","no",3500,805
"warszawa",60.43,3,1,2000,4.6,0.308,"yes","yes","no",4400,1012
"warszawa",51,2,5,2012,6.26,0.307,"no","yes","yes",4300,989
"warszawa",31,2,1,1897,2.71,0.198,"no","yes","no",2850,655.5
"warszawa",55.32,3,1,1954,3.87,0.265,"yes","no","no",3350,770.5
"warszawa",90,4,12,2007,2.89,0.352,"yes","yes","yes",7300,1679
"warszawa",51.92,2,12,2007,7.88,0.306,"yes","yes","yes",2900,667
"warszawa",32,2,1,1897,2.71,0.198,"no","yes","no",2850,655.5
"warszawa",45,2,2,2010,5.89,0.139,"no","yes","yes",2300,529
"warszawa",54,2,3,2015,4.7,0.238,"yes","yes","yes",3950,908.5
"warszawa",64,2,4,1930,0.87,0.199,"no","no","no",4800,1104
"warszawa",35,1,4,2006,4.13,0.083,"yes","yes","yes",2800,644
"warszawa",33.5,1,5,2018,4.79,0.372,"yes","yes","yes",2900,667
"warszawa",56.2,3,8,1973,7.22,0.175,"no","yes","yes",3900,897
"warszawa",33.9,1,9,2002,4.14,0.326,"no","yes","yes",2800,644
"warszawa",33,1,2,1952,1.26,0.166,"no","no","yes",3200,736
"warszawa",50,2,1,1950,0.52,0.249,"no","yes","yes",4200,966
"warszawa",40,2,2,2020,7.7,0.429,"yes","yes","yes",3000,690
"warszawa",28.8,1,1,1962,4.08,0.056,"no","no","no",2810,646.3
"warszawa",40,2,4,2015,9.14,0.596,"no","yes","yes",3200,736
"warszawa",87,4,7,2021,7.47,0.388,"no","yes","yes",8500,1955
"warszawa",39.79,2,3,1955,2.66,0.092,"no","no","yes",3000,690
"warszawa",45.04,2,2,2023,12.32,0.163,"yes","yes","yes",3500,805
"warszawa",54.5,2,4,2001,11.51,0.389,"no","yes","yes",3900,897
"warszawa",40.54,2,3,2016,8.37,0.326,"no","yes","no",3200,736
"warszawa",37,2,3,1968,1.76,0.142,"no","yes","yes",3500,805
"warszawa",106.85,4,1,2020,7.42,0.55,"yes","yes","no",7500,1725
"warszawa",67,3,3,2010,10.64,0.048,"no","yes","yes",4000,920
"warszawa",36.6,2,3,1967,4.51,0.215,"yes","no","yes",2400,552
"warszawa",84.07,3,2,1935,0.65,0.277,"yes","no","yes",9000,2070
"warszawa",79.5,3,1,2010,1.81,0.086,"yes","no","yes",10500,2415
"warszawa",40,2,3,2015,10.42,0.146,"no","yes","yes",3300,759
"warszawa",125.7,6,3,2008,3.48,0.404,"yes","yes","yes",11000,2530
"warszawa",40,2,4,1966,4.12,0.409,"yes","yes","yes",2900,667
"warszawa",32.1,2,6,2001,6.63,0.258,"no","no","yes",2300,529
"warszawa",40,2,4,2020,4.38,0.144,"yes","yes","yes",4100,943
"warszawa",64,3,2,2015,1.91,0.342,"yes","yes","yes",5500,1265
"warszawa",59,2,2,1930,1.83,0.102,"no","no","no",4800,1104
"warszawa",36.21,2,1,1939,3.77,0.273,"no","no","no",2600,598
"warszawa",26,1,9,1965,2.33,0.164,"no","no","yes",2300,529
"warszawa",37,2,1,2008,12.31,0.123,"no","yes","yes",2600,598
"warszawa",60,2,4,1965,1.5,0.175,"no","yes","yes",5500,1265
"warszawa",54,2,3,2002,11.81,0.235,"yes","yes","yes",3200,736
"warszawa",74,3,4,2011,2.41,0.596,"yes","yes","yes",7200,1656
"warszawa",41.27,2,4,2018,3,0.125,"yes","yes","yes",4000,920
"warszawa",37.08,2,3,1964,3.66,0.155,"no","no","no",2800,644
"warszawa",80,3,7,2018,1.71,0.213,"yes","no","yes",11000,2530
"warszawa",35.89,2,4,2020,5.22,0.255,"no","yes","yes",3750,862.5
"warszawa",67.22,3,3,2017,6.18,0.315,"yes","yes","yes",5500,1265
"warszawa",110,4,1,1936,1.74,0.192,"no","no","yes",11000,2530
"warszawa",41.5,2,1,1912,2.5,0.257,"no","yes","no",3300,759
"warszawa",83,4,4,1996,3.3,0.222,"yes","no","no",4600,1058
"warszawa",57,2,3,1939,2.23,0.135,"yes","yes","no",4000,920
"warszawa",37.5,2,3,1968,10.21,0.26,"yes","no","no",2600,598
"warszawa",46,2,2,2022,2.46,0.094,"no","yes","yes",4700,1081
"warszawa",40.96,2,2,1930,5.38,0.108,"no","yes","no",2200,506
"warszawa",36,2,2,1939,4.22,0.086,"no","no","no",2600,598
"warszawa",37,2,3,1970,6.4,0.127,"yes","yes","yes",2200,506
"warszawa",34.56,2,6,2020,6.35,0.323,"no","yes","yes",2300,529
"warszawa",50,2,1,1975,7.99,0.158,"yes","yes","yes",2500,575
"warszawa",44,2,2,2021,5.33,0.479,"yes","yes","yes",3400,782
"warszawa",50,2,1,2013,3.02,0.186,"yes","no","yes",2950,678.5
"warszawa",46,2,2,2001,7.7,0.22,"no","no","no",2550,586.5
"warszawa",34.01,2,1,2023,6.44,0.382,"yes","yes","no",2800,644
"warszawa",67,3,1,2023,4.53,0.274,"no","no","yes",4800,1104
"warszawa",42,2,2,1968,8.86,0.275,"no","yes","no",2500,575
"warszawa",28,2,2,1939,4.22,0.086,"no","no","no",2300,529
"warszawa",44.72,2,2,2018,2.4,0.453,"no","no","yes",3300,759
"warszawa",42,2,2,2020,11.64,0.294,"yes","yes","yes",2600,598
"warszawa",48,2,1,2008,4.12,0.073,"yes","yes","yes",3000,690
"warszawa",41,2,6,2016,4.95,0.32,"yes","yes","yes",2900,667
"warszawa",57.7,2,4,1922,2.32,0.06,"no","yes","yes",6300,1449
"warszawa",51,3,3,1947,3.49,0.257,"no","yes","no",5000,1150
"warszawa",55,2,3,2023,0.87,0.165,"no","no","yes",8000,1840
"warszawa",60,3,2,2022,5.12,0.531,"yes","yes","yes",4600,1058
"warszawa",56,2,2,1950,3.99,0.14,"yes","yes","no",3400,782
"warszawa",31,1,1,1935,5.83,0.051,"no","yes","no",3800,874
"warszawa",130,4,1,2007,5.45,0.269,"no","yes","yes",9000,2070
"warszawa",94.37,4,2,1938,1.99,0.191,"no","yes","no",10000,2300
"warszawa",70.25,3,3,2019,6.65,0.19,"no","no","yes",7000,1610
"warszawa",100,3,3,1949,3.23,0.136,"no","yes","no",8500,1955
"warszawa",80,3,1,2010,1.89,0.18,"no","no","yes",11000,2530
"warszawa",96,3,2,2005,3.79,0.073,"no","no","yes",9000,2070
"warszawa",70,2,4,2013,3.63,0.258,"no","no","yes",5900,1357
"warszawa",107,4,4,2008,1.37,0.047,"yes","yes","yes",17000,3910
"warszawa",29,1,2,2021,9.02,1.402,"yes","yes","yes",2800,644
"warszawa",90,4,5,2018,5.46,0.201,"no","yes","yes",8500,1955
"warszawa",60,2,2,2011,1.18,0.19,"no","no","yes",10000,2300
"warszawa",50,2,1,1922,2.32,0.06,"no","no","yes",4600,1058
"warszawa",115,5,3,2015,5.75,0.25,"no","no","yes",8000,1840
"warszawa",58.5,3,6,2023,2.66,0.306,"no","no","yes",7000,1610
"warszawa",60,2,4,1956,1.82,0.063,"no","yes","yes",7500,1725
"warszawa",61,3,4,2016,8.65,0.505,"yes","yes","yes",5500,1265
"warszawa",41,2,2,1950,1.92,0.185,"no","no","yes",3500,805
"warszawa",73,3,3,1954,1.54,0.218,"no","no","yes",9000,2070
"warszawa",45,2,1,2022,4.99,0.206,"yes","no","yes",3800,874
"warszawa",125,4,6,2003,0.73,0.206,"no","yes","yes",8100,1863
"warszawa",68.8,3,1,1939,1.3,0.089,"no","yes","yes",4500,1035
"warszawa",93.7,3,3,2015,7.38,0.528,"no","no","yes",8000,1840
"warszawa",96,4,5,2001,1.45,0.073,"no","no","yes",10000,2300
"warszawa",135.25,4,2,2003,3.64,0.078,"no","yes","yes",14500,3335
"warszawa",34.6,2,1,1966,7.5,0.261,"no","yes","yes",2300,529
"warszawa",108,5,6,2005,0.66,0.117,"no","no","no",9500,2185
"warszawa",70.7,3,4,1913,1.43,0.118,"no","yes","yes",7900,1817
"warszawa",30,1,2,1921,0.81,0.252,"no","no","no",4300,989
"warszawa",70,2,2,2009,9.28,0.669,"no","yes","yes",4600,1058
"warszawa",90,3,4,2006,3.26,0.512,"no","no","yes",10000,2300
"warszawa",105,4,2,2023,5.51,0.481,"yes","yes","yes",18000,4140
"warszawa",72,3,3,1917,2.05,0.186,"no","no","no",9500,2185
"warszawa",72,3,4,2005,12.17,0.301,"yes","yes","yes",5600,1288
"warszawa",75,3,4,1906,2.69,0.211,"no","yes","no",6000,1380
"warszawa",53,2,3,2010,2.7,0.355,"yes","yes","yes",4500,1035
"warszawa",58,2,4,2019,3.84,0.076,"no","yes","yes",8600,1978
"warszawa",93,3,1,2009,1.89,0.532,"no","yes","yes",9500,2185
"warszawa",37.05,2,2,1960,4.66,0.126,"no","yes","no",3500,805
"warszawa",76,3,4,1930,1.86,0.266,"no","no","yes",9500,2185
"warszawa",70.37,3,1,2015,8.55,0.489,"no","yes","yes",5000,1150
"warszawa",56,2,2,2023,1.91,0.207,"no","no","yes",8000,1840
"warszawa",95,3,1,2010,9.43,0.715,"no","yes","yes",9500,2185
"warszawa",120,4,2,1938,3.52,0.085,"no","yes","no",8000,1840
"warszawa",128,4,4,2008,5.88,0.359,"no","yes","yes",7000,1610
"warszawa",34,1,6,2010,6.1,0.407,"no","no","yes",2500,575
"warszawa",130,4,2,2015,3.61,0.346,"no","yes","yes",16000,3680
"warszawa",103,3,2,2002,2.35,0.287,"no","yes","yes",13500,3105
"warszawa",104,3,2,1938,3.08,0.32,"no","yes","yes",8800,2024
"warszawa",145,6,5,1936,1.67,0.281,"no","yes","yes",14500,3335
"warszawa",73,3,2,2006,1.37,0.199,"no","no","yes",6000,1380
"warszawa",68,3,5,2023,4.46,0.204,"no","yes","yes",9000,2070
"warszawa",65,2,2,1900,1.22,0.144,"no","no","yes",8000,1840
"warszawa",150,6,5,2009,1.87,0.483,"no","yes","yes",17000,3910
"warszawa",146,6,1,2000,5.51,0.464,"no","yes","yes",12000,2760
"warszawa",58,2,5,2021,5.18,0.729,"no","yes","yes",8300,1909
"warszawa",83,3,1,2002,4.4,0.277,"no","no","yes",8000,1840
"warszawa",113,4,3,2010,9.13,0.233,"no","yes","yes",12000,2760
"warszawa",105,4,4,1950,1.58,0.251,"yes","no","yes",12500,2875
"warszawa",108,5,4,1930,1.23,0.155,"no","no","yes",11000,2530
"warszawa",125,4,4,2018,4.23,0.106,"no","yes","yes",16000,3680
"warszawa",87,4,5,2002,3.44,0.404,"no","no","yes",6000,1380
"warszawa",80,3,3,2005,5.55,0.247,"no","yes","yes",6500,1495
"warszawa",120,4,1,2005,5.56,0.335,"no","no","yes",12000,2760
"warszawa",50,2,2,2015,4.59,0.405,"yes","no","yes",6000,1380
"warszawa",55,2,5,2022,5.34,1.075,"no","yes","yes",3500,805
"warszawa",98,3,5,2013,1.89,0.18,"yes","yes","yes",14000,3220
"warszawa",47,2,4,2009,8.18,0.081,"no","yes","yes",4000,920
"warszawa",66,3,1,2008,6.79,0.243,"yes","yes","yes",4800,1104
"warszawa",68,3,11,1970,7.34,0.404,"yes","yes","yes",3700,851
"warszawa",40,2,4,1997,12.23,0.367,"no","yes","no",2200,506
"warszawa",40,2,4,1997,12.23,0.367,"no","yes","no",2200,506
"warszawa",31,1,14,1975,4.61,0.344,"no","yes","yes",2530,581.9
"warszawa",65,3,3,2019,7.2,0.413,"no","no","yes",4200,966
"warszawa",35,2,3,1968,5.41,0.073,"no","no","no",2700,621
"warszawa",71,3,4,2003,2.9,0.163,"yes","yes","yes",3900,897
"warszawa",53,3,3,2023,8.54,0.093,"yes","yes","yes",4200,966
"warszawa",34,1,4,2020,2.28,0.314,"no","yes","yes",2950,678.5
"warszawa",32,1,1,2010,5.31,0.555,"no","yes","yes",2700,621
"warszawa",66,3,3,1953,5.87,0.325,"no","yes","no",4500,1035
"warszawa",37,2,3,1960,3.71,0.15,"yes","yes","yes",2500,575
"warszawa",42.5,2,1,2020,6.15,0.171,"no","yes","yes",2800,644
"warszawa",116,4,4,2004,10.23,0.436,"yes","yes","yes",6000,1380
"warszawa",54,2,2,2000,4.61,0.299,"yes","yes","yes",4000,920
"warszawa",55.3,2,4,2005,11.61,0.354,"yes","yes","yes",2700,621
"warszawa",140,5,10,2001,3.82,0.177,"yes","no","yes",11000,2530
"warszawa",65,3,1,2005,10.6,0.274,"no","yes","yes",3400,782
"warszawa",57,3,2,2023,5.2,0.664,"no","yes","yes",4200,966
"warszawa",72.8,3,9,2006,4.83,0.36,"no","yes","yes",4200,966
"warszawa",43.5,2,3,1989,5.04,0.188,"yes","no","no",3000,690
"warszawa",40,2,12,2018,6.13,0.521,"yes","yes","yes",3100,713
"warszawa",33,1,4,2014,3.1,0.164,"yes","yes","yes",2700,621
"warszawa",78,3,2,1999,6.02,0.378,"yes","yes","no",5300,1219
"warszawa",31.46,1,1,2016,8.36,0.465,"yes","yes","yes",3100,713
"warszawa",39,2,6,2012,6.65,0.189,"no","yes","yes",3700,851
"warszawa",49.5,2,7,2019,1.94,0.216,"no","yes","yes",4700,1081
"warszawa",56,3,3,2019,10.46,0.233,"yes","yes","yes",3300,759
"warszawa",50,3,1,1960,3.69,0.156,"no","yes","no",3900,897
"warszawa",46,2,2,2023,12.99,0.501,"yes","yes","yes",3200,736
"warszawa",27,1,1,2000,10.44,0.273,"yes","no","yes",2200,506
"warszawa",33,2,1,2023,5.13,0.158,"yes","yes","yes",2850,655.5
"warszawa",36,2,3,2019,1.61,0.287,"yes","yes","yes",4500,1035
"warszawa",76.6,4,5,1950,0.86,0.08,"no","no","yes",4990,1147.7
"warszawa",35,1,5,2015,4.82,0.451,"yes","yes","yes",2500,575
"warszawa",46,2,2,2017,1.74,0.114,"no","yes","yes",4200,966
"warszawa",98,3,3,2004,2.9,0.148,"yes","yes","yes",8500,1955
"warszawa",102,3,6,2001,3.71,0.082,"yes","yes","yes",9500,2185
"warszawa",47,3,2,1962,2.32,0.722,"yes","yes","no",3900,897
"warszawa",50,2,2,2011,4.2,0.164,"no","yes","yes",3000,690
"warszawa",56,3,6,2021,4.59,0.304,"yes","yes","yes",5000,1150
"warszawa",55.5,2,3,1930,1.62,0.174,"no","no","no",3200,736
"warszawa",30,1,5,2001,6.05,0.399,"no","yes","yes",2200,506
"warszawa",44,2,2,1969,4.6,0.278,"no","yes","no",2600,598
"warszawa",28,1,7,2023,5.9,0.41,"no","no","yes",3300,759
"warszawa",35,2,1,2021,2,0.275,"no","yes","yes",5500,1265
"warszawa",50,2,2,2004,0.64,0.136,"yes","no","yes",4500,1035
"warszawa",50,3,8,1970,0.95,0.213,"no","no","yes",3800,874
"warszawa",48.84,2,2,2001,11.48,0.282,"no","yes","yes",3000,690
"warszawa",46,2,4,1956,1.8,0.233,"no","no","no",2400,552
"warszawa",28.27,1,1,1971,2.25,0.053,"no","no","yes",2200,506
"warszawa",39.26,2,2,2007,0.62,0.309,"yes","yes","yes",3200,736
"warszawa",48,3,9,1981,9.41,0.08,"no","yes","yes",4000,920
"warszawa",101,3,2,2000,6.62,0.255,"yes","yes","no",6000,1380
"warszawa",55,2,2,2006,5.04,0.218,"no","yes","yes",3300,759
"warszawa",75,3,4,2006,4.64,0.427,"yes","yes","yes",5500,1265
"warszawa",36,2,5,2019,5.88,0.618,"yes","yes","yes",2800,644
"warszawa",73.6,3,1,1998,6.31,0.134,"yes","yes","no",4000,920
"warszawa",45,2,5,2008,9.62,0.504,"no","yes","yes",2600,598
"warszawa",42,2,2,2017,7.64,0.924,"yes","yes","yes",3400,782
"warszawa",130,4,7,2023,2.68,0.282,"yes","yes","yes",15000,3450
"warszawa",74.3,4,6,1990,5.59,0.598,"yes","yes","yes",4250,977.5
"warszawa",45,2,2,2022,8.56,0.12,"no","no","yes",3900,897
"warszawa",53.5,2,2,2017,8.54,0.292,"yes","yes","yes",3600,828
"warszawa",84,3,4,2013,1.2,0.137,"yes","yes","yes",10000,2300
"warszawa",47,2,4,2016,4.92,0.34,"no","yes","yes",4300,989
"warszawa",55,2,2,2020,9.24,0.12,"yes","no","yes",4600,1058
"warszawa",40.5,2,1,2020,8.68,0.811,"no","no","yes",3300,759
"warszawa",50,2,5,2012,0.74,0.172,"yes","yes","yes",4800,1104
"warszawa",36,2,5,2014,10.34,0.289,"no","yes","yes",2200,506
"warszawa",56.82,3,1,2021,5.4,0.11,"yes","yes","yes",5000,1150
"warszawa",40,2,1,1973,0.7,0.303,"no","yes","yes",5000,1150
"warszawa",39,2,1,1969,4.95,0.403,"no","no","yes",2400,552
"warszawa",50,2,8,1989,7.46,0.501,"no","yes","yes",2800,644
"warszawa",110,4,8,2009,2.47,0.199,"yes","no","yes",12000,2760
"warszawa",28.7,1,1,1956,1.45,0.09,"no","no","yes",2800,644
"warszawa",28,1,1,2008,5.01,0.511,"yes","yes","yes",2400,552
"warszawa",57,3,1,1937,4.32,0.187,"no","no","no",3900,897
"warszawa",48,2,4,2014,8.08,0.407,"no","yes","yes",3491,802.93
"warszawa",68,3,4,2009,4.8,0.368,"yes","yes","yes",5000,1150
"warszawa",43,2,4,2004,5.95,0.214,"yes","yes","yes",3000,690
"warszawa",34,2,11,2020,0.81,0.277,"no","no","yes",4999,1149.77
"warszawa",61,2,3,2014,6.88,0.337,"yes","yes","yes",3500,805
"warszawa",87.16,3,5,2009,3.24,0.251,"yes","no","yes",8100,1863
"warszawa",70,3,2,2008,1.9,0.26,"yes","yes","yes",4700,1081
"warszawa",71.1,3,4,2007,9.78,0.578,"yes","yes","yes",5200,1196
"warszawa",25,1,6,2023,3.25,0.167,"no","no","yes",2300,529
"warszawa",52,2,4,1930,0.95,0.118,"no","yes","no",3500,805
"warszawa",62,3,10,2009,1.13,0.131,"yes","yes","yes",7000,1610
"warszawa",44,2,1,1938,2.07,0.33,"no","yes","yes",3900,897
"warszawa",46.2,2,5,2006,4.65,0.556,"yes","yes","yes",2800,644
"warszawa",30,1,3,1974,3.22,0.132,"no","no","no",2300,529
"warszawa",68.6,3,5,2017,6.81,0.737,"yes","yes","yes",4000,920
"warszawa",68,3,2,2005,10.9,0.651,"yes","yes","yes",3200,736
"warszawa",40,2,5,2019,7.56,0.285,"no","no","no",3200,736
"warszawa",50,2,2,2009,8.82,0.324,"yes","yes","yes",4300,989
"warszawa",57,2,3,1939,2.23,0.138,"no","yes","no",5200,1196
"warszawa",65,3,4,2020,0.39,0.128,"yes","yes","yes",9100,2093
"warszawa",58.22,2,3,2023,4.05,0.114,"yes","yes","yes",5500,1265
"warszawa",125,4,4,2019,4.24,0.098,"yes","yes","yes",16000,3680
"warszawa",37,2,3,1964,0.62,0.302,"no","yes","yes",3500,805
"warszawa",70,3,6,2008,3.22,0.464,"yes","yes","yes",6000,1380
"warszawa",58.21,2,5,2002,7.96,0.133,"yes","yes","yes",3000,690
"warszawa",50,2,4,2014,1.85,0.286,"yes","yes","yes",4700,1081
"warszawa",138,4,6,2008,3.12,0.363,"no","yes","yes",13500,3105
"warszawa",42.3,2,6,2022,8.83,0.947,"yes","yes","yes",2800,644
"warszawa",38,2,1,1970,0.25,0.223,"no","no","yes",3200,736
"warszawa",32.34,1,8,2015,7.02,0.606,"yes","yes","yes",2400,552
"warszawa",41,2,2,2018,1.29,0.183,"no","no","yes",4500,1035
"warszawa",28.19,1,1,2022,7.3,0.399,"yes","yes","yes",2500,575
"warszawa",32,1,1,2022,4.9,0.515,"yes","yes","yes",3050,701.5
"warszawa",41,2,2,1970,6.48,0.142,"no","yes","no",2500,575
"warszawa",34,2,3,1954,3.84,0.314,"no","yes","no",2500,575
"warszawa",43.68,2,6,2023,5.75,0.184,"yes","yes","yes",3500,805
"warszawa",28,1,2,2017,2.9,0.173,"no","no","yes",2700,621
"warszawa",73.38,3,1,2018,4.29,0.122,"yes","yes","yes",7500,1725
"warszawa",52,2,1,2017,6.97,0.995,"yes","yes","yes",3300,759
"warszawa",63,3,2,1970,1.38,0.208,"no","no","no",4500,1035
"warszawa",33,2,2,2023,5.43,0.5,"yes","yes","yes",2850,655.5
"warszawa",45,2,3,2007,4.44,0.533,"no","yes","yes",3000,690
"warszawa",45,2,1,1907,1.47,0.181,"no","no","no",3700,851
"warszawa",103,3,1,2005,6.74,0.124,"yes","yes","yes",6500,1495
"warszawa",113,4,5,2004,1.08,0.054,"no","yes","yes",8900,2047
"warszawa",105,3,3,2004,1.08,0.058,"yes","no","yes",7900,1817
"warszawa",127,6,2,2008,8.85,0.526,"yes","no","yes",12000,2760
"warszawa",37.51,2,3,1966,1.94,0.212,"no","yes","yes",2900,667
"warszawa",40,2,2,1929,4.75,0.337,"no","yes","yes",4200,966
"warszawa",40,2,1,2022,10.93,0.279,"no","yes","no",2799,643.77
"warszawa",51,3,1,2020,7.87,0.3,"yes","yes","yes",3600,828
"warszawa",56.8,2,2,1932,2.95,0.51,"no","yes","no",4000,920
"warszawa",50,2,13,2021,2.04,0.15,"yes","yes","yes",6100,1403
"warszawa",50,3,9,1970,0.89,0.224,"no","no","yes",2800,644
"warszawa",76,3,4,2011,1.92,0.139,"yes","yes","yes",7200,1656
"warszawa",46,2,3,1930,1.13,0.101,"no","no","no",4000,920
"warszawa",105,3,4,2008,1.85,0.507,"yes","yes","yes",12000,2760
"warszawa",60.66,2,2,2021,0.48,0.292,"no","yes","yes",6800,1564
"warszawa",31,2,5,2018,7.97,0.421,"yes","yes","yes",2500,575
"warszawa",47.6,2,1,2022,5.21,1.117,"no","yes","no",3000,690
"warszawa",134,6,4,2015,9.78,0.772,"no","yes","yes",16900,3887
"warszawa",120,5,4,1890,1.8,0.152,"no","yes","no",10000,2300
"warszawa",30,1,9,1974,3.91,0.204,"no","no","yes",3000,690
"warszawa",47,2,4,2016,8.11,0.55,"yes","yes","yes",2800,644
"warszawa",88,3,12,2007,4.98,0.3,"yes","yes","yes",7900,1817
"warszawa",41.04,2,2,2021,11.04,0.262,"no","no","yes",3000,690
"warszawa",45,2,8,2005,5.41,0.09,"yes","yes","yes",2250,517.5
"warszawa",48,2,17,2004,1.06,0.027,"yes","yes","yes",3200,736
"warszawa",62,3,1,1936,4.13,0.152,"no","yes","no",6400,1472
"warszawa",50,2,4,1955,2.23,0.233,"no","yes","no",2800,644
"warszawa",51,2,3,2006,11.54,0.474,"no","yes","yes",2900,667
"warszawa",58,2,17,2007,3,0.223,"yes","yes","yes",5000,1150
"warszawa",39.3,2,4,2010,1.81,0.089,"yes","yes","yes",2850,655.5
"warszawa",92.01,4,4,1950,1.66,0.127,"yes","no","yes",11000,2530
"warszawa",38.84,2,3,2022,4.65,0.302,"yes","yes","yes",2800,644
"warszawa",54,3,2,2007,4.94,0.154,"yes","yes","yes",3300,759
"warszawa",55.3,3,1,2021,11.09,0.156,"no","yes","yes",3900,897
"warszawa",50,2,4,2007,11.1,1.211,"yes","no","yes",2800,644
"warszawa",90,4,1,1932,1.48,0.182,"no","yes","no",6500,1495
"warszawa",60,2,10,2011,4.76,0.215,"yes","yes","yes",4000,920
"warszawa",66,3,5,2018,5.83,0.466,"yes","yes","yes",3950,908.5
"warszawa",54,2,2,2005,7.16,0.538,"yes","yes","yes",3000,690
"warszawa",43,2,2,2017,4.62,0.077,"yes","yes","yes",2800,644
"warszawa",51.38,2,3,1937,3.98,0.139,"yes","no","no",4500,1035
"warszawa",90,4,1,2008,4.01,0.434,"yes","yes","yes",7000,1610
"warszawa",63,2,1,2000,2.57,0.132,"yes","no","yes",5000,1150
"warszawa",26,1,1,1975,3.95,0.131,"no","no","no",2300,529
"warszawa",54,2,5,2000,5.42,0.148,"no","no","yes",3900,897
"warszawa",43,2,2,1950,1.42,0.144,"yes","no","no",3000,690
"warszawa",55.58,4,3,1964,6.4,0.11,"no","yes","no",3200,736
"warszawa",80,3,1,1910,1.25,0.111,"no","yes","yes",7500,1725
"warszawa",50,3,9,1975,0.84,0.293,"no","no","yes",4000,920
"warszawa",48.92,2,4,2020,10.64,0.048,"yes","yes","yes",3200,736
"warszawa",42,2,3,2014,9.83,0.763,"yes","yes","yes",2800,644
"warszawa",70,3,2,2022,4.05,0.077,"yes","yes","no",9500,2185
"warszawa",67.4,3,1,2001,4.46,0.738,"no","no","yes",3950,908.5
"warszawa",102.3,3,9,2007,2.86,0.311,"no","no","yes",5500,1265
"warszawa",63,3,2,1950,2.58,0.144,"no","no","no",5000,1150
"warszawa",64.85,4,1,1972,3.97,0.163,"no","yes","no",3700,851
"warszawa",43.5,2,1,2022,4.6,0.284,"no","yes","yes",4100,943
"warszawa",112.57,4,2,1930,3.36,0.215,"no","yes","yes",6900,1587
"warszawa",42,2,4,2020,1.89,0.14,"no","no","yes",5142,1182.66
"warszawa",40,2,4,2022,5.36,0.161,"yes","yes","yes",4500,1035
"warszawa",115,4,2,2008,6.13,0.243,"yes","no","yes",7900,1817
"warszawa",146,6,16,2010,2.65,0.269,"yes","no","yes",18000,4140
"warszawa",120,5,4,1890,1.8,0.152,"no","yes","no",10000,2300
"warszawa",76.4,3,3,2002,11.74,0.103,"yes","yes","yes",4900,1127
"warszawa",50.72,2,1,1938,3.73,0.074,"no","yes","no",3700,851
"warszawa",32,2,7,2022,12.24,0.31,"yes","yes","yes",3730,857.9
"warszawa",53,2,1,2018,6.25,0.327,"yes","yes","yes",3500,805
"warszawa",37.4,2,1,2008,3.14,0.123,"no","yes","yes",3000,690
"warszawa",78,4,7,2009,0.5,0.354,"no","yes","yes",7000,1610
"warszawa",126,4,3,2020,3.3,0.221,"yes","yes","yes",18700,4301
"warszawa",110,5,3,2008,3.43,0.417,"yes","yes","yes",8500,1955
"warszawa",48,3,10,1972,4.77,0.242,"yes","yes","yes",2300,529
"warszawa",90,3,1,2008,2.62,0.131,"no","yes","yes",8900,2047
"warszawa",32.9,1,2,1936,5.01,0.209,"yes","yes","no",2900,667
"warszawa",52,2,2,2016,6.5,0.136,"yes","yes","yes",3500,805
"warszawa",41.1,2,2,1935,2.34,0.272,"no","yes","no",2600,598
"warszawa",37,2,7,1970,1.15,0.128,"no","no","yes",3000,690
"warszawa",54.9,2,2,2008,9.01,0.644,"yes","no","yes",4000,920
"warszawa",70,3,2,2023,10.08,0.613,"no","yes","yes",7400,1702
"warszawa",50,3,4,1975,3.4,0.33,"no","yes","no",3500,805
"warszawa",56,2,3,2015,9.89,0.419,"yes","no","yes",3200,736
"warszawa",57,2,3,2006,5.66,0.276,"yes","yes","yes",4000,920
"warszawa",40,2,10,2020,8.81,1.21,"yes","no","yes",3700,851
"warszawa",59,3,2,2021,3.96,0.503,"yes","yes","yes",4950,1138.5
"warszawa",37,2,1,2013,4.09,0.219,"yes","yes","no",2500,575
"warszawa",81,3,2,2008,9.23,0.718,"yes","yes","yes",9700,2231
