"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"249","krakow",52.12,2,4,2007,0.61,0.192,0.388,0.581,0.149,"yes","yes","yes","no",3300,759
"250","krakow",51.66,2,4,2007,0.61,0.192,0.388,0.581,0.149,"yes","yes","yes","yes",3500,805
"251","krakow",57,2,1,2015,0.37,0.142,0.599,0.15,0.17,"yes","yes","yes","no",4800,1104
"252","krakow",44,2,3,1968,1.27,0.312,0.83,0.078,0.078,"no","no","no","no",2500,575
"253","krakow",37,2,2,2018,4.69,0.475,0.292,0.322,0.149,"no","no","no","no",2300,529
"254","krakow",66,3,1,2020,3.55,0.478,0.978,0.349,0.362,"yes","yes","yes","no",3500,805
"255","krakow",47,2,1,1960,3.38,0.37,0.734,0.143,0.227,"yes","yes","no","yes",2000,460
"256","krakow",38,2,1,2022,3.29,0.477,0.704,0.018,0.324,"yes","yes","yes","yes",3200,736
"257","krakow",25.3,1,3,1960,2.28,0.201,0.226,0.114,0.1,"yes","yes","yes","no",2000,460
"258","krakow",60,3,1,1955,1.3,0.109,0.092,0.083,0.226,"yes","no","no","no",3500,805
"259","krakow",40,2,4,2018,5.3,0.54,0.562,0.078,0.178,"yes","yes","yes","no",2600,598
"260","krakow",51,2,2,1960,7.47,0.134,1.703,0.296,0.22,"yes","no","no","yes",2400,552
"261","krakow",37,2,1,1970,5.79,1.121,1.977,0.47,0.766,"no","no","no","no",2299,528.77
"262","krakow",73,3,2,2008,4.73,1.143,0.3,0.282,0.187,"yes","yes","yes","no",3300,759
"263","krakow",36,2,10,1970,4.27,0.119,0.638,0.511,0.156,"no","no","yes","no",2150,494.5
"264","krakow",39,2,5,2019,2.92,0.327,0.773,0.01,0.201,"yes","yes","yes","yes",2500,575
"265","krakow",38.3,2,3,1990,3.23,0.594,0.222,0.126,0.219,"no","no","no","no",2000,460
"266","krakow",34,2,5,2019,3.23,1.187,0.792,0.707,0.736,"yes","no","yes","no",2600,598
"267","krakow",48,3,8,1980,3.58,0.175,0.678,0.153,0.037,"yes","yes","yes","yes",2500,575
"268","krakow",45,3,2,1980,2.32,0.233,0.22,0.114,0.09,"no","no","no","no",2400,552
"269","krakow",51.5,2,3,2011,1.42,0.45,1.102,0.142,0.133,"yes","no","yes","no",3600,828
"270","krakow",31,1,3,1960,2.32,0.233,0.22,0.114,0.09,"no","yes","no","no",2000,460
"271","krakow",47.06,2,4,1975,6.73,0.127,0.46,0.087,0.141,"no","no","no","yes",2200,506
"272","krakow",41,2,2,2024,3.77,0.412,0.281,0.288,0.175,"yes","yes","yes","no",2700,621
"273","krakow",45.8,2,2,2021,8.64,1.036,3.813,0.265,0.585,"yes","no","yes","no",2250,517.5
"274","krakow",48,2,1,1938,3.38,0.039,0.398,0.171,0.24,"yes","yes","no","yes",2800,644
"275","krakow",33,2,1,2019,5.58,0.178,0.7,0.192,0.158,"no","yes","yes","no",2100,483
"276","krakow",48,2,1,1960,1.52,0.144,0.169,0.15,0.272,"no","no","no","no",2800,644
"277","krakow",45,2,4,2010,4.47,0.495,0.707,0.217,0.209,"no","yes","yes","no",2300,529
"278","krakow",45,2,2,1972,2.85,0.118,0.644,0.189,0.209,"no","yes","no","no",2300,529
"279","krakow",80,3,1,2018,3.36,0.505,0.388,0.458,0.39,"yes","yes","yes","no",6000,1380
"280","krakow",85.4,3,3,1997,1.36,0.162,0.747,0.28,0.211,"no","yes","no","yes",4000,920
"281","krakow",48,2,1,2020,3.88,0.09,0.64,0.501,0.636,"yes","yes","yes","no",2400,552
"282","krakow",60,2,1,2014,3.59,0.132,0.794,0.06,0.132,"yes","yes","yes","no",4000,920
"283","krakow",37,2,4,2021,1.82,0.19,0.13,0.166,0.494,"no","yes","yes","no",3000,690
"284","krakow",50,2,3,2023,2.93,0.077,0.852,0.07,0.348,"yes","yes","yes","no",3500,805
"285","krakow",47,2,2,2017,4.04,0.396,0.638,0.173,0.345,"yes","no","yes","no",2200,506
"286","krakow",43,2,1,2023,3.11,0.826,0.417,0.429,0.192,"no","yes","yes","no",3300,759
"287","krakow",55,2,2,2013,1.31,0.208,0.237,0.155,0.2,"no","no","yes","no",3200,736
"288","krakow",27.5,1,2,2017,1.78,0.216,0.175,0.216,0.445,"no","yes","yes","no",2500,575
"289","krakow",48,2,1,2008,3.52,0.234,0.209,0.117,0.123,"yes","yes","no","no",2500,575
"290","krakow",45.5,2,4,2020,3.67,0.761,0.213,0.211,0.698,"yes","yes","yes","no",2700,621
"291","krakow",36,2,1,2006,3.88,0.319,0.285,0.04,0.309,"yes","yes","no","yes",2050,471.5
"292","krakow",58,2,2,1900,0.77,0.046,0.561,0.508,0.207,"no","no","no","no",3000,690
"293","krakow",48,2,2,2015,1.83,0.133,0.075,0.127,0.528,"yes","yes","yes","no",3500,805
"294","krakow",52,4,2,2023,4.9,0.581,1.802,0.457,0.49,"yes","yes","yes","no",3290,756.7
"295","krakow",34,2,10,1980,1.62,0.114,0.417,0.151,0.213,"no","yes","no","yes",1900,437
"296","krakow",38,2,1,1960,0.49,0.151,0.514,0.113,0.199,"yes","yes","no","yes",2800,644
"297","krakow",33,1,2,2020,3.98,0.282,0.396,0.23,0.188,"yes","yes","yes","no",2600,598
"298","krakow",25,1,2,1960,0.62,0.167,0.506,0.217,0.134,"no","no","no","no",1800,414
"299","krakow",45,2,2,2001,1.39,0.055,0.374,0.133,0.085,"no","no","yes","yes",2490,572.7
"300","krakow",40,2,2,1920,1.6,0.231,0.672,0.04,0.049,"no","no","no","no",2300,529
"301","krakow",54,3,1,2022,1.49,0.258,0.556,0.088,0.164,"yes","yes","yes","no",5000,1150
"302","krakow",50,2,3,2015,3.22,0.435,0.572,0.063,0.151,"yes","no","no","no",2200,506
"303","krakow",55,2,2,1920,1.66,0.08,0.254,0.735,0.223,"no","no","no","no",2500,575
"304","krakow",55,3,2,1980,3.83,0.218,0.56,0.151,0.165,"yes","no","no","no",2800,644
"305","krakow",60,3,1,1920,1.76,0.217,0.606,0.513,0.099,"no","no","no","no",3000,690
"306","krakow",38,2,1,2015,0.49,0.24,0.483,0.202,0.253,"no","no","yes","no",3800,874
"307","krakow",44,2,3,1930,1.82,0.062,0.728,0.47,0.143,"no","yes","no","no",1900,437
"308","krakow",30,2,1,2000,2.63,0.202,0.329,0.349,0.374,"no","yes","no","yes",2500,575
"309","krakow",146.2,5,3,2014,5.48,0.783,1.303,0.693,0.834,"yes","yes","yes","no",9500,2185
"310","krakow",40,2,4,2018,4.9,0.581,1.802,0.457,0.49,"yes","yes","yes","no",2499,574.77
"311","krakow",52,3,1,2021,7.51,0.432,1.535,0.392,0.053,"yes","no","yes","no",2999,689.77
"312","krakow",28,1,1,2017,2.03,0.111,1.015,0.363,0.104,"no","no","yes","no",2500,575
"313","krakow",46,3,1,2021,5.11,0.97,1.075,0.357,0.792,"yes","no","no","no",2500,575
"314","krakow",50,2,2,1930,1.45,0.05,0.605,0.415,0.168,"no","yes","no","no",3500,805
"315","krakow",27,1,3,2022,5.13,0.827,0.153,0.119,0.216,"yes","yes","yes","no",2300,529
"316","krakow",35,2,2,1920,0.72,0.241,0.287,0.237,0.22,"yes","no","no","yes",3500,805
"317","krakow",48.38,2,8,2019,2.48,0.439,0.549,0.125,0.393,"yes","yes","yes","no",3300,759
"318","krakow",48,2,4,2017,4.54,0.387,0.493,0.273,0.064,"yes","yes","yes","no",2650,609.5
"319","krakow",108,5,2,2010,0.87,0.136,0.218,0.491,0.225,"yes","yes","yes","no",6900,1587
"320","krakow",42,2,3,1930,2.25,0.576,0.206,0.178,0.165,"no","no","no","yes",3000,690
"321","krakow",25,1,2,1980,4.59,0.328,1.567,0.207,0.421,"yes","no","no","no",1900,437
"322","krakow",50,2,2,2003,5.12,0.363,0.797,0.256,0.2,"no","yes","no","no",2200,506
"323","krakow",37,2,3,2023,2.56,0.774,0.641,0.403,0.231,"yes","yes","yes","no",3000,690
"324","krakow",52,2,4,2018,1.69,0.14,0.19,0.259,0.432,"yes","yes","yes","no",3500,805
"325","krakow",40,2,1,2022,3.7,0.417,0.638,0.616,0.654,"no","yes","yes","no",2900,667
"326","krakow",42,2,4,2013,4.1,0.373,0.728,0.41,0.6,"no","yes","yes","no",2600,598
"327","krakow",50,2,6,2022,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",3500,805
"328","krakow",35,2,1,2018,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",3200,736
"329","krakow",39,2,1,2016,2.27,0.152,0.736,0.665,0.298,"yes","yes","yes","no",2700,621
"330","krakow",46,2,1,2015,0.49,0.24,0.483,0.202,0.253,"yes","yes","yes","no",5000,1150
"331","krakow",43,2,4,2021,3.86,0.67,0.303,0.309,0.646,"no","yes","yes","no",3200,736
"332","krakow",75,3,2,2019,5.17,0.014,0.222,0.261,0.293,"yes","yes","no","no",4100,943
"333","krakow",43,2,4,2019,3.31,0.341,0.412,0.424,0.035,"no","yes","yes","no",2800,644
"334","krakow",40,2,3,1961,3.71,0.148,0.28,0.298,0.083,"yes","yes","no","no",2500,575
"335","krakow",100,3,2,2017,1.81,0.241,0.468,0.403,0.005,"no","yes","no","no",4990,1147.7
"336","krakow",72,4,5,2017,2.92,0.952,1.344,0.643,0.501,"no","no","yes","no",4500,1035
"337","krakow",59.5,2,2,2002,5.43,0.564,2.002,0.42,0.344,"no","yes","no","yes",2600,598
"338","krakow",94,4,2,2003,4.95,0.295,1.766,1.198,0.765,"yes","yes","yes","no",7000,1610
"339","krakow",77,3,1,2012,4.68,0.563,0.792,0.401,0.52,"yes","yes","no","no",4000,920
"340","krakow",27,1,2,1966,0.62,0.167,0.506,0.217,0.134,"no","no","no","no",2100,483
"341","krakow",104,3,7,2010,4.9,0.581,1.802,0.457,0.49,"yes","no","yes","no",5000,1150
"342","krakow",67,3,5,2022,1.8,0.203,0.156,0.196,0.464,"yes","no","yes","no",5000,1150
"343","krakow",78,3,2,2021,6.12,0.813,1.106,0.585,0.234,"yes","no","no","no",3300,759
"344","krakow",85,3,4,2011,3.02,0.504,0.424,0.612,0.427,"yes","yes","yes","no",3700,851
"345","krakow",40,2,1,1998,3.8,0.301,0.917,0.276,0.253,"no","yes","no","no",1900,437
"346","krakow",43,2,4,2022,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",3900,897
"347","krakow",44,2,8,2008,4.41,0.391,0.378,0.182,0.26,"yes","no","yes","no",2749,632.27
"348","krakow",30,1,3,2016,0.62,0.167,0.506,0.217,0.134,"no","yes","yes","no",2700,621
"349","krakow",41.6,2,2,2010,1.18,0.188,0.186,0.2,0.111,"no","no","yes","no",2700,621
"350","krakow",57,3,1,2020,3.28,0.456,0.691,0.044,0.332,"no","yes","yes","no",3600,828
"351","krakow",50,2,3,2010,2.3,0.612,0.366,0.379,0.286,"no","no","yes","no",2600,598
"352","krakow",45,2,3,2023,5.89,1.282,2.083,1.217,1.208,"yes","yes","yes","no",3800,874
"353","krakow",47,2,10,1975,7.07,0.223,0.775,0.255,0.244,"no","no","yes","no",2400,552
"354","krakow",54.5,2,2,2012,7.33,0.399,0.971,0.175,0.057,"yes","yes","no","no",3000,690
"355","krakow",52,2,3,2022,1.76,0.386,0.251,0.368,0.319,"no","no","yes","no",4300,989
"356","krakow",40,2,2,2013,3.82,0.326,0.69,0.667,0.731,"yes","yes","yes","no",2100,483
"357","krakow",32,1,2,2019,3.24,0.475,0.903,0.3,0.177,"no","yes","yes","no",2300,529
"358","krakow",36,2,3,2023,2.56,0.774,0.641,0.403,0.231,"yes","yes","yes","no",3000,690
"359","krakow",52,3,3,2004,3.6,0.342,0.177,0.253,0.316,"yes","yes","yes","no",2650,609.5
"360","krakow",50,2,1,2009,1.79,0.168,0.412,0.456,0.222,"no","no","yes","no",3500,805
"361","krakow",29,1,1,2019,1.24,0.114,0.366,0.041,0.168,"no","no","yes","no",3000,690
"362","krakow",72,3,3,2010,7.19,0.112,2.174,0.382,0.037,"no","yes","no","no",3000,690
"363","krakow",60,3,1,2010,1.31,0.148,0.519,0.148,0.347,"yes","yes","yes","no",3500,805
"364","krakow",54,3,3,2000,2.71,0.617,0.587,0.483,0.435,"yes","yes","yes","no",3300,759
"365","krakow",42,2,4,2021,4.9,0.581,1.802,0.457,0.49,"no","yes","yes","no",3200,736
"366","krakow",60,3,7,2021,2.58,0.373,0.673,0.15,0.499,"yes","yes","yes","no",4200,966
"367","krakow",56,3,5,2019,0.72,0.301,0.841,0.489,0.236,"yes","yes","yes","no",3600,828
"368","krakow",39,2,6,2018,2.66,0.27,0.567,0.132,0.112,"no","yes","yes","no",2850,655.5
"369","krakow",32,2,1,1980,4.25,0.035,0.352,0.107,0.176,"no","no","no","yes",2500,575
"370","krakow",48.5,2,3,2003,4.69,0.974,0.164,0.18,0.205,"no","yes","no","no",3300,759
"371","krakow",28,1,6,2019,1.97,0.24,0.103,0.09,0.635,"no","yes","yes","no",2500,575
"372","krakow",42,2,4,2020,2.23,0.267,0.094,0.55,0.085,"yes","yes","yes","no",2950,678.5
"373","krakow",32,2,3,1970,3.71,0.187,0.844,0.281,0.44,"no","no","yes","no",2100,483
"374","krakow",50,2,3,2008,5.02,0.267,0.686,0.292,0.094,"yes","no","no","no",2300,529
"375","krakow",41.6,2,4,2008,4.43,0.728,0.098,0.58,0.442,"no","yes","yes","no",2350,540.5
"376","krakow",29,1,2,2019,4.9,0.581,1.802,0.457,0.49,"no","yes","yes","no",2200,506
"377","krakow",35.3,2,1,1965,2.4,0.281,0.327,0.175,0.469,"no","yes","no","no",2150,494.5
"378","krakow",63,3,3,2010,3.65,0.398,0.209,0.161,0.312,"yes","yes","yes","yes",3500,805
"379","krakow",40,2,2,2006,5.25,0.542,0.427,0.265,0.185,"no","yes","no","no",2450,563.5
"380","krakow",25,1,7,2008,7.56,0.338,0.426,0.169,0.274,"no","yes","yes","no",1850,425.5
"381","krakow",57,2,1,1980,2.14,0.492,0.119,0.271,0.045,"yes","yes","no","no",3400,782
"382","krakow",43,2,1,2016,1.58,0.193,0.229,0.203,0.27,"yes","no","no","no",3500,805
"383","krakow",46,2,1,2023,4.02,0.072,0.687,0.423,0.753,"yes","yes","yes","no",2900,667
"384","krakow",35,1,5,2001,5.1,0.131,0.841,0.135,0.171,"yes","yes","yes","yes",1900,437
"385","krakow",96,3,1,1937,2.09,0.371,0.784,0.706,0.662,"no","yes","no","no",5300,1219
"386","krakow",44.54,2,1,2017,6.05,0.337,0.887,0.144,0.266,"yes","yes","yes","no",2400,552
"387","krakow",58,3,1,2021,2.73,0.935,0.819,0.54,0.139,"yes","no","yes","no",3300,759
"388","krakow",70.03,3,1,2023,4.59,0.762,1.499,1.352,0.341,"yes","yes","yes","no",5200,1196
"389","krakow",34,1,1,1912,0.56,0.285,0.527,0.488,0.026,"no","no","no","no",3000,690
"390","krakow",32,1,5,2020,2.04,0.302,0.404,0.347,0.297,"no","no","yes","no",2600,598
"391","krakow",53.03,2,3,2023,3.84,0.506,0.55,0.559,0.643,"no","yes","yes","yes",3200,736
"392","krakow",56,3,2,2017,4.93,0.245,0.307,0.201,0.304,"yes","yes","yes","no",3550,816.5
"393","krakow",105,3,7,2013,5.83,0.292,1.756,0.272,0.215,"yes","yes","yes","yes",5000,1150
"394","krakow",46.5,2,2,2023,3.79,0.812,0.432,0.431,0.673,"yes","yes","yes","no",3500,805
"395","krakow",104,3,9,2010,4.9,0.581,1.802,0.457,0.49,"yes","no","yes","no",5000,1150
"396","krakow",37,2,4,1980,2.84,0.199,0.512,0.223,0.256,"no","yes","no","no",2300,529
"397","krakow",52,2,1,2016,4.73,0.106,0.46,0.061,0.251,"no","no","yes","no",2500,575
"398","krakow",45,2,4,2024,3.09,0.881,0.382,0.385,0.124,"yes","yes","no","no",2999,689.77
"399","krakow",48,2,2,2022,1.88,0.296,0.502,0.671,0.271,"no","no","yes","no",3400,782
"400","krakow",60,3,3,2008,1.37,0.144,0.506,0.151,0.067,"yes","yes","yes","no",5500,1265
"401","krakow",37,2,4,2023,2.68,0.186,0.272,0.43,0.452,"yes","no","yes","no",3000,690
"402","krakow",25,1,1,2022,2.48,0.696,0.563,0.33,0.252,"no","no","no","no",2800,644
"403","krakow",53,2,1,2023,4.14,0.202,1.194,0.712,0.595,"yes","no","yes","no",3900,897
"404","krakow",29,1,1,2018,6.12,0.811,1.11,0.584,0.233,"no","yes","yes","no",2100,483
"405","krakow",45,2,6,2005,6.08,0.371,1.468,0.167,0.24,"no","no","yes","no",2850,655.5
"406","krakow",49,2,2,2000,5.79,1.121,1.977,0.47,0.766,"no","no","no","no",2050,471.5
"407","krakow",39,2,1,2016,2.17,0.299,0.966,0.382,0.612,"yes","yes","yes","no",2699,620.77
"408","krakow",104,3,7,2010,5.76,0.361,1.89,0.335,0.338,"yes","yes","yes","no",5000,1150
"409","krakow",51,2,1,2019,1.5,0.242,0.114,0.894,0.065,"yes","yes","yes","yes",3300,759
"410","krakow",94,3,4,2008,0.62,0.187,0.37,0.593,0.154,"yes","yes","no","no",5000,1150
"411","krakow",75.9,3,2,2007,1.11,0.13,0.305,0.338,0.04,"yes","no","yes","no",6700,1541
"412","krakow",29,1,5,2020,6.05,0.337,0.887,0.144,0.266,"no","yes","yes","no",2850,655.5
"413","krakow",31,2,4,1970,0.93,0.093,0.579,0.622,0.345,"yes","no","no","yes",2800,644
"414","krakow",30,1,3,2018,2.82,0.86,1.299,0.737,0.593,"no","no","no","no",2400,552
"415","krakow",32,2,3,2022,2.58,0.807,0.671,0.444,0.269,"no","yes","yes","no",3100,713
"416","krakow",30,2,2,2000,2.54,0.51,0.364,0.573,0.264,"no","no","yes","no",2600,598
"417","krakow",44,2,1,2022,4.45,0.202,0.865,0.262,0.368,"no","yes","no","no",2700,621
"418","krakow",35,2,2,2001,5.79,1.121,1.977,0.47,0.766,"no","no","no","no",2000,460
"419","krakow",65,2,4,2008,1.36,0.187,0.464,0.418,0.056,"yes","no","yes","no",6000,1380
"420","krakow",42,2,3,2023,4.14,0.202,1.194,0.712,0.595,"yes","yes","yes","no",3500,805
"421","krakow",110,5,1,2023,8.05,0.841,1.678,0.407,1.975,"yes","yes","no","no",6500,1495
"422","krakow",50,2,4,2013,6.05,0.337,0.887,0.144,0.266,"no","yes","yes","no",3000,690
"423","krakow",40,2,13,2024,3.07,0.651,0.597,0.21,0.445,"yes","yes","yes","yes",3300,759
"424","krakow",50.89,3,1,2010,2.91,0.493,0.248,0.373,0.422,"yes","yes","yes","no",3000,690
"425","krakow",48,2,2,2020,2.1,0.591,0.68,0.747,0.482,"yes","no","yes","no",3000,690
"426","krakow",40,2,2,2009,7.46,0.277,0.321,0.128,0.176,"no","yes","yes","no",2500,575
"427","krakow",45,2,1,2023,4.93,0.413,0.398,0.051,0.464,"yes","yes","yes","no",3500,805
"428","krakow",54.05,3,3,2012,5.1,1.021,0.795,0.24,0.372,"yes","yes","yes","yes",3000,690
"429","krakow",39,2,2,1960,0.51,0.077,0.478,0.485,0.27,"no","yes","no","no",3500,805
"430","krakow",45,2,5,2015,3.55,0.47,0.337,0.484,0.232,"yes","yes","yes","no",3200,736
"431","krakow",60,2,1,1930,1.83,0.159,0.281,0.174,0.196,"no","yes","no","no",3200,736
"432","krakow",45,2,3,2021,8.78,0.912,3.789,0.053,0.374,"yes","yes","yes","no",2500,575
"433","krakow",56,3,3,2018,1.81,0.511,0.459,0.463,0.471,"yes","yes","yes","no",5100,1173
"434","krakow",36,2,1,2023,1.76,0.222,0.559,0.56,0.056,"yes","no","yes","no",3000,690
"435","krakow",48,2,4,2015,3.43,0.571,0.585,0.193,0.197,"no","yes","yes","no",2500,575
"436","krakow",52,2,3,2005,4.53,0.947,0.224,0.242,0.222,"no","yes","no","no",2600,598
"437","krakow",45,2,2,1987,1.38,0.248,0.712,0.698,0.315,"no","no","no","no",2990,687.7
"438","krakow",30,2,7,2020,5.52,0.636,2.252,0.105,0.313,"no","yes","yes","no",2100,483
"439","krakow",46.89,2,2,2024,0.76,0.023,0.237,0.634,0.196,"no","yes","yes","no",5100,1173
"440","krakow",50,2,3,2005,5.79,1.121,1.977,0.47,0.766,"no","yes","yes","no",3400,782
"441","krakow",41,2,1,2024,6.14,0.521,1.076,0.293,0.071,"no","yes","yes","no",2900,667
"442","krakow",82,4,3,1930,1.38,0.051,0.387,0.037,0.119,"no","no","yes","no",4000,920
"443","krakow",70,4,1,2016,5.79,1.121,1.977,0.47,0.766,"yes","yes","yes","no",3800,874
"444","krakow",63.64,2,2,1940,2.5,0.22,0.389,0.209,0.399,"yes","yes","no","no",2800,644
"445","krakow",61,3,1,2014,4.02,0.324,0.386,0.243,0.22,"yes","yes","yes","no",3790,871.7
"446","krakow",48,3,3,2019,5.89,1.282,2.083,1.217,1.208,"no","yes","yes","no",3200,736
"447","krakow",28,1,5,2018,1.83,0.106,0.059,0.122,0.531,"no","no","yes","no",2300,529
"448","krakow",66.89,3,2,1956,7.68,0.119,1.542,0.194,0.161,"no","no","no","no",3900,897
"449","krakow",50.82,2,2,2018,1.28,0.066,0.549,0.667,0.119,"no","no","yes","no",3000,690
"450","krakow",33,1,5,2019,2.13,0.477,0.444,0.509,0.255,"no","yes","yes","no",2600,598
"451","krakow",48.8,2,9,1970,3.18,0.201,0.529,0.285,0.117,"yes","yes","yes","yes",2300,529
"452","krakow",76,3,3,2010,8.43,0.184,1.283,0.32,0.403,"yes","yes","yes","yes",4000,920
"453","krakow",36,2,1,2020,1.96,0.056,0.597,0.551,0.17,"no","yes","yes","no",3200,736
"454","krakow",55,2,5,2010,1.62,0.187,0.289,0.358,0.39,"no","no","yes","no",3500,805
"455","krakow",64,3,1,2010,1.64,0.171,0.275,0.343,0.383,"yes","yes","yes","no",4300,989
"456","krakow",41.06,2,3,2017,4.89,0.365,1.063,0.49,0.304,"no","yes","yes","no",3000,690
"457","krakow",65.8,2,1,1890,1.61,0.376,0.566,0.618,0.192,"no","no","no","yes",4500,1035
"458","krakow",28,1,5,2014,3.28,0.697,0.303,0.019,0.139,"yes","no","yes","no",2186,502.78
"459","krakow",40,2,3,2017,6.04,0.532,2.267,1.132,0.645,"yes","yes","yes","yes",2499,574.77
"460","krakow",45,2,1,2019,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",3500,805
"461","krakow",27.62,2,7,2022,4.21,0.347,0.591,0.288,0.244,"yes","yes","yes","no",2400,552
"462","krakow",72.69,3,4,2015,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","yes",5200,1196
"463","krakow",40,2,1,2000,4.67,0.996,0.518,0.227,0.125,"yes","yes","no","yes",2200,506
"464","krakow",60,3,4,2013,2.35,0.498,0.262,0.278,0.163,"no","yes","yes","no",3600,828
"465","krakow",51.26,2,1,2022,4.9,0.581,1.802,0.457,0.49,"yes","yes","yes","no",3300,759
"466","krakow",60,3,1,1902,1.04,0.372,0.195,0.558,0.189,"yes","no","yes","no",4900,1127
"467","krakow",39.2,2,1,2017,4.57,0.532,0.437,0.411,0.587,"no","yes","yes","no",2700,621
"468","krakow",64,3,1,2010,1.74,0.151,0.159,0.221,0.441,"no","yes","yes","yes",4300,989
"469","krakow",30,1,1,2020,2.67,0.428,0.88,0.237,0.626,"yes","yes","yes","yes",2500,575
"470","krakow",30,2,3,2021,2.5,0.711,0.58,0.337,0.221,"yes","yes","yes","yes",3200,736
"471","krakow",49,3,2,2018,0.62,0.167,0.506,0.217,0.134,"no","no","yes","no",3400,782
"472","krakow",56,3,2,2007,3.51,0.473,0.217,0.183,0.352,"yes","yes","yes","no",3500,805
"473","krakow",34.54,1,3,2008,5.32,0.517,0.548,0.056,0.201,"yes","yes","no","no",1900,437
"474","krakow",57,3,1,2023,3.9,0.53,0.323,0.305,0.524,"yes","yes","yes","no",3600,828
"475","krakow",47,2,1,2016,2.44,0.393,0.233,0.294,0.225,"no","yes","yes","no",2800,644
"476","krakow",82,4,1,1960,2.46,0.295,0.065,0.108,0.087,"no","no","yes","no",6500,1495
"477","krakow",35,2,1,2022,4.9,0.581,1.802,0.457,0.49,"yes","yes","yes","no",2500,575
"478","krakow",30,2,3,2017,3.52,0.234,0.209,0.117,0.123,"no","yes","yes","no",2300,529
"479","krakow",29,1,1,2018,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",2700,621
"480","krakow",67,3,6,2010,5.49,0.78,0.461,0.255,0.186,"yes","yes","yes","yes",3500,805
"481","krakow",35,1,2,2013,2.18,0.16,0.335,0.083,0.225,"no","no","no","no",2500,575
"482","krakow",45,2,4,2023,3.99,0.047,0.676,0.44,0.745,"yes","no","yes","no",3200,736
"483","krakow",50,2,1,2020,3.6,0.795,0.622,0.992,0.737,"yes","no","yes","no",4300,989
"484","krakow",65.58,3,3,2015,2.14,0.444,0.328,0.4,0.174,"yes","yes","yes","no",6200,1426
"485","krakow",34.5,2,1,1956,8.11,0.245,0.608,0.115,0.419,"yes","no","no","no",1800,414
"486","krakow",119.95,4,2,2008,2.72,0.162,0.427,0.115,0.206,"yes","yes","no","no",5500,1265
"487","krakow",85,3,3,2018,3.35,0.513,0.395,0.459,0.398,"yes","yes","yes","no",8000,1840
"488","krakow",59,3,6,2017,2.77,0.594,0.954,0.45,0.364,"yes","yes","yes","no",4200,966
"489","krakow",48,2,2,2020,0.92,0.181,0.663,0.264,0.103,"yes","yes","yes","no",3700,851
"490","krakow",40,2,9,2019,4,0.868,0.317,0.537,0.507,"yes","no","yes","no",2400,552
"491","krakow",30,2,3,2022,2.6,0.819,0.684,0.456,0.271,"yes","yes","yes","no",3200,736
"492","krakow",55,2,10,2013,4.34,0.391,0.652,0.415,0.76,"yes","yes","yes","no",2800,644
"493","krakow",36,2,1,2018,3.18,0.361,0.24,0.273,0.25,"yes","yes","yes","no",2650,609.5
"494","krakow",42,2,1,2023,5.27,0.086,0.969,0.089,0.062,"yes","yes","yes","no",2800,644
"495","krakow",47,2,2,2019,3.02,0.19,0.91,0.183,0.332,"yes","yes","yes","no",3500,805
"496","krakow",43,2,2,1900,1.77,0.21,0.563,0.554,0.053,"no","no","yes","no",2600,598
"497","krakow",50,2,2,2000,3.7,0.11,0.575,0.164,0.315,"no","yes","no","no",3000,690
"498","krakow",36.5,2,2,2003,5.13,0.718,1.914,0.176,0.467,"yes","yes","no","yes",2450,563.5
"499","krakow",38.96,2,6,2021,7.25,0.97,2,0.804,0.914,"yes","yes","yes","no",2400,552
"500","krakow",40,2,3,2012,4.31,0.487,0.607,0.069,0.374,"no","yes","yes","no",3200,736
"501","krakow",34,1,7,2022,1.8,0.439,0.303,0.413,0.376,"no","no","yes","no",2900,667
"502","krakow",72.65,4,3,2023,2.41,0.093,0.208,0.368,0.121,"no","yes","yes","no",5600,1288
"503","krakow",39.9,2,4,2017,3.59,0.743,0.179,0.173,0.692,"yes","yes","yes","yes",2600,598
"504","krakow",42,2,1,2021,4.61,0.389,0.826,0.494,0.329,"yes","yes","yes","no",2699,620.77
"505","krakow",31,1,3,2020,0.62,0.309,0.49,0.326,0.418,"no","yes","yes","no",2700,621
"506","krakow",60,2,4,2017,1.46,0.286,0.098,0.908,0.046,"no","yes","yes","no",6500,1495
"507","krakow",60,2,3,2009,0.83,0.334,0.207,0.343,0.167,"no","yes","yes","no",3950,908.5
"508","krakow",57,2,1,1985,4.41,0.391,0.378,0.182,0.26,"no","yes","no","yes",2800,644
"509","krakow",62,2,5,2010,1.64,0.165,0.246,0.317,0.433,"yes","yes","yes","no",3500,805
"510","krakow",54,3,3,1889,1.17,0.185,0.084,0.298,0.142,"no","no","no","no",3500,805
"511","krakow",47,2,1,1995,6.15,0.723,1.974,0.397,0.524,"yes","yes","no","no",2600,598
